job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,cons_conf_idx,euribor_3_month,deposit,age_bucket,previous_campaign
9,1,4,1,2,0,1,6,5,5,-41.8,4.967,0,2,0
7,2,3,0,2,2,1,6,5,1,-41.8,4.967,0,2,0
7,2,3,0,2,0,1,6,5,1,-41.8,4.967,0,2,0
1,2,2,1,2,0,1,6,5,1,-41.8,4.967,0,3,0
1,1,3,0,2,0,1,6,5,1,-41.8,4.967,0,2,0
6,2,4,0,2,0,1,6,5,3,-41.8,4.967,0,2,0
5,2,3,0,0,0,1,6,5,2,-41.8,4.967,0,3,0
7,2,3,0,0,0,1,6,5,1,-41.8,4.967,0,2,0
0,2,4,0,2,0,1,6,5,1,-41.8,4.967,0,1,0
10,3,2,0,0,2,1,6,5,1,-41.8,4.967,0,1,0
0,1,3,0,2,0,1,6,5,1,-41.8,4.967,0,3,0
2,2,4,1,0,0,1,6,5,7,-41.8,4.967,0,2,0
2,1,4,0,2,0,1,6,5,1,-41.8,4.967,0,2,0
1,2,2,0,2,0,1,6,5,1,-41.8,4.967,0,3,0
3,2,4,0,2,0,1,6,5,3,-41.8,4.967,0,1,0
6,1,4,0,0,0,1,6,1,10,-41.8,4.961,0,1,0
1,2,3,0,2,0,1,6,1,1,-41.8,4.961,0,2,0
3,1,2,0,2,2,1,6,1,1,-41.8,4.961,0,1,0
7,1,3,0,0,2,1,6,1,1,-41.8,4.961,0,1,0
2,2,4,0,2,0,1,6,1,2,-41.8,4.961,0,2,0
0,1,4,0,2,0,1,6,1,2,-41.8,4.961,0,1,0
7,1,3,0,2,0,1,6,1,1,-41.8,4.961,0,1,0
1,2,2,0,0,0,1,6,1,2,-41.8,4.961,0,2,0
9,2,4,0,2,0,1,6,1,3,-41.8,4.961,0,3,0
1,2,2,1,0,0,1,6,1,2,-41.8,4.961,0,3,0
6,2,3,0,2,0,1,6,1,3,-41.8,4.961,0,2,0
1,2,3,0,2,2,1,6,1,1,-41.8,4.961,0,1,0
1,2,4,0,2,0,1,6,1,1,-41.8,4.961,0,2,0
7,1,3,1,0,0,1,6,1,1,-41.8,4.961,0,1,0
1,2,3,0,0,0,1,6,1,1,-41.8,4.961,0,1,0
1,0,2,1,0,0,1,6,1,18,-41.8,4.961,0,3,0
6,2,4,1,2,2,1,6,1,1,-41.8,4.961,0,3,0
3,1,3,0,2,0,1,6,1,1,-41.8,4.961,0,2,0
6,2,4,0,2,0,1,6,1,1,-41.8,4.961,0,2,0
0,3,4,0,2,0,1,6,1,1,-41.8,4.961,0,2,0
1,2,2,1,0,0,1,6,1,1,-41.8,4.961,0,2,0
1,1,2,0,2,0,1,6,1,1,-41.8,4.961,0,2,0
7,1,3,1,2,0,1,6,1,1,-41.8,4.961,0,2,0
7,2,3,1,2,0,1,6,1,1,-41.8,4.961,0,3,0
11,2,4,0,2,0,1,6,1,1,-41.8,4.961,0,3,0
1,2,3,0,0,0,1,6,1,1,-41.8,4.961,0,1,0
1,1,3,1,0,0,1,6,1,1,-41.8,4.961,0,3,0
9,2,3,0,0,0,1,6,1,1,-41.8,4.961,0,2,0
2,3,4,1,0,0,1,6,1,2,-41.8,4.961,0,3,0
9,2,4,0,2,0,1,6,1,1,-41.8,4.961,0,3,0
1,2,2,1,0,0,1,6,1,2,-41.8,4.961,0,2,0
0,1,4,0,2,0,1,6,1,1,-41.8,4.961,0,2,0
9,2,4,0,2,0,1,6,1,1,-41.8,4.961,0,2,0
7,2,2,1,2,0,1,6,1,1,-41.8,4.961,0,2,0
4,2,2,0,0,2,1,6,1,2,-41.8,4.961,0,2,0
1,2,2,1,2,0,1,6,1,4,-41.8,4.961,0,2,0
1,1,3,0,1,1,1,6,1,2,-41.8,4.961,0,2,0
9,2,2,0,0,0,1,6,1,1,-41.8,4.961,0,1,0
0,2,4,0,0,2,1,6,1,1,-41.8,4.961,0,2,0
3,2,2,1,2,0,1,6,1,1,-41.8,4.961,0,3,0
1,2,3,1,1,1,1,6,1,1,-41.8,4.961,0,2,0
1,2,3,0,2,0,1,6,1,2,-41.8,4.961,0,2,0
0,2,4,0,2,0,1,6,1,5,-41.8,4.961,0,2,0
1,3,3,0,0,0,1,6,1,1,-41.8,4.961,0,1,0
9,2,4,0,0,0,1,6,1,4,-41.8,4.961,0,2,0
0,1,1,0,0,2,1,6,1,2,-41.8,4.961,0,2,0
4,2,4,0,0,0,1,6,1,1,-41.8,4.961,0,2,0
1,1,1,0,2,0,1,6,1,1,-41.8,4.961,0,1,0
9,3,3,0,2,0,1,6,1,1,-41.8,4.961,0,2,0
2,3,3,0,2,0,1,6,1,1,-41.8,4.961,0,2,0
5,2,2,0,1,1,1,6,1,5,-41.8,4.961,0,3,0
1,2,3,1,1,1,1,6,1,2,-41.8,4.961,0,3,0
0,1,4,0,0,0,1,6,1,10,-41.8,4.961,1,1,0
5,2,2,0,2,0,1,6,1,1,-41.8,4.961,0,3,0
0,2,3,1,2,0,1,6,1,1,-41.8,4.961,0,2,0
9,2,4,1,2,0,1,6,1,1,-41.8,4.961,0,3,0
7,2,2,1,2,0,1,6,1,1,-41.8,4.961,0,3,0
6,2,4,0,0,2,1,6,1,1,-41.8,4.961,0,2,0
7,2,2,1,0,0,1,6,1,1,-41.8,4.961,0,2,0
7,2,2,1,2,2,1,6,1,1,-41.8,4.961,0,3,0
1,1,2,1,0,2,1,6,1,1,-41.8,4.961,0,1,0
1,2,2,1,0,2,1,6,1,1,-41.8,4.961,0,2,0
0,2,3,0,0,2,1,6,1,1,-41.8,4.961,0,2,0
11,1,2,1,0,2,1,6,1,1,-41.8,4.961,0,2,0
0,1,3,1,2,0,1,6,1,1,-41.8,4.961,0,1,0
9,3,4,0,2,0,1,6,1,3,-41.8,4.961,0,2,0
9,2,4,1,2,0,1,6,1,1,-41.8,4.961,0,2,0
7,2,3,0,2,0,1,6,1,9,-41.8,4.961,0,1,0
9,2,4,1,0,2,1,6,1,1,-41.8,4.961,0,2,0
0,1,4,0,2,2,1,6,1,1,-41.8,4.961,0,1,0
5,2,2,0,2,2,1,6,1,1,-41.8,4.961,0,3,0
9,1,4,0,0,0,1,6,1,2,-41.8,4.961,0,1,0
0,2,1,0,2,2,1,6,1,1,-41.8,4.961,0,1,0
9,2,4,0,2,0,1,6,1,1,-41.8,4.961,0,2,0
7,2,3,0,0,0,1,6,1,2,-41.8,4.961,0,1,0
1,1,2,1,0,0,1,6,1,1,-41.8,4.961,1,1,0
1,2,2,0,0,0,1,6,1,1,-41.8,4.961,0,3,0
0,3,4,0,0,0,1,6,1,1,-41.8,4.961,0,2,0
1,2,2,0,2,0,1,6,1,1,-41.8,4.961,0,2,0
0,2,3,0,2,0,1,6,1,3,-41.8,4.961,0,2,0
1,3,2,0,2,0,1,6,1,1,-41.8,4.961,0,2,0
0,2,3,0,0,0,1,6,1,1,-41.8,4.961,0,2,0
1,2,2,1,0,0,1,6,1,1,-41.8,4.961,0,2,0
0,3,4,0,2,0,1,6,1,1,-41.8,4.961,0,2,0
7,2,3,0,0,2,1,6,1,3,-41.8,4.961,0,2,0
9,2,4,0,2,0,1,6,1,1,-41.8,4.961,0,2,0
7,2,3,0,2,2,1,6,1,1,-41.8,4.961,0,2,0
0,2,3,0,2,2,1,6,1,1,-41.8,4.961,0,2,0
10,3,3,1,2,0,1,6,1,1,-41.8,4.961,0,2,0
1,2,2,1,0,2,1,6,1,1,-41.8,4.961,0,2,0
9,1,3,1,0,0,1,6,1,1,-41.8,4.961,0,2,0
0,3,3,0,2,0,1,6,1,2,-41.8,4.961,0,3,0
0,1,2,0,2,0,1,6,1,1,-41.8,4.961,0,3,0
0,2,3,0,0,0,1,6,1,1,-41.8,4.961,0,1,0
1,2,3,1,0,0,1,6,1,1,-41.8,4.961,0,1,0
0,2,3,0,0,0,1,6,1,1,-41.8,4.961,0,1,0
6,3,3,0,2,0,1,6,1,1,-41.8,4.961,0,2,0
4,2,1,1,2,0,1,6,1,1,-41.8,4.961,0,3,0
0,1,4,0,2,2,1,6,1,6,-41.8,4.961,0,1,0
1,2,2,0,2,0,1,6,1,6,-41.8,4.961,0,2,0
8,1,3,0,0,0,1,6,1,1,-41.8,4.961,1,1,0
9,3,4,1,2,0,1,6,1,2,-41.8,4.961,0,3,0
1,2,4,1,2,0,1,6,1,2,-41.8,4.961,0,1,0
1,1,3,0,0,0,1,6,1,1,-41.8,4.961,0,1,0
1,2,4,0,0,0,1,6,1,1,-41.8,4.961,0,2,0
9,3,4,0,2,0,1,6,1,1,-41.8,4.961,0,2,0
1,1,2,0,0,0,1,6,1,1,-41.8,4.961,0,2,0
1,1,2,0,2,0,1,6,1,1,-41.8,4.961,0,2,0
1,1,3,0,0,0,1,6,1,1,-41.8,4.961,0,1,0
1,2,4,0,2,0,1,6,1,2,-41.8,4.961,0,2,0
6,2,4,0,0,0,1,6,1,2,-41.8,4.961,0,2,0
1,2,3,1,2,2,1,6,1,2,-41.8,4.961,0,3,0
5,3,4,1,0,0,1,6,1,2,-41.8,4.961,0,3,0
7,1,3,0,0,0,1,6,1,1,-41.8,4.961,1,1,0
9,2,4,0,2,2,1,6,1,4,-41.8,4.961,0,2,0
0,3,3,0,2,0,1,6,1,2,-41.8,4.961,0,1,0
9,2,4,1,0,0,1,6,1,1,-41.8,4.961,0,2,0
1,2,2,1,2,0,1,6,1,1,-41.8,4.961,0,1,0
9,1,3,0,0,0,1,6,1,3,-41.8,4.961,0,3,0
9,2,4,1,2,0,1,6,1,1,-41.8,4.961,0,2,0
4,3,4,0,2,0,1,6,1,3,-41.8,4.961,0,3,0
1,1,2,1,2,0,1,6,1,1,-41.8,4.961,0,2,0
1,2,4,0,2,2,1,6,1,1,-41.8,4.961,0,2,0
0,1,4,0,0,0,1,6,1,1,-41.8,4.961,0,1,0
0,1,3,0,2,0,1,6,1,1,-41.8,4.961,0,1,0
9,2,4,0,2,2,1,6,1,1,-41.8,4.961,0,2,0
8,1,3,0,0,0,1,6,1,1,-41.8,4.961,0,1,0
9,2,4,0,0,0,1,6,1,1,-41.8,4.961,0,2,0
9,2,4,0,0,0,1,6,1,1,-41.8,4.961,0,2,0
3,1,4,0,2,0,1,6,1,1,-41.8,4.961,0,2,0
0,1,4,1,2,0,1,6,1,1,-41.8,4.961,0,2,0
1,2,3,1,0,0,1,6,1,1,-41.8,4.961,0,2,0
2,2,4,1,0,0,1,6,1,1,-41.8,4.961,0,2,0
9,1,4,0,2,2,1,6,1,1,-41.8,4.961,0,1,0
2,2,3,0,2,0,1,6,1,4,-41.8,4.961,0,2,0
4,2,3,1,0,0,1,6,1,17,-41.8,4.961,0,3,0
1,2,2,0,0,0,1,6,1,2,-41.8,4.961,0,1,0
0,2,4,0,2,0,1,6,1,2,-41.8,4.961,0,2,0
1,1,3,0,0,0,1,6,1,2,-41.8,4.961,0,2,0
9,1,4,1,2,2,1,6,1,1,-41.8,4.961,0,2,0
3,2,3,1,2,0,1,6,1,7,-41.8,4.961,0,2,0
1,1,2,0,2,2,1,6,1,1,-41.8,4.961,0,1,0
0,2,4,1,2,0,1,6,1,3,-41.8,4.961,0,2,0
0,2,3,0,0,0,1,6,1,1,-41.8,4.961,0,2,0
6,2,3,1,0,0,1,6,1,2,-41.8,4.961,0,2,0
6,3,4,0,2,2,1,6,1,1,-41.8,4.961,0,2,0
9,2,4,0,2,0,1,6,1,2,-41.8,4.961,0,1,0
1,2,3,1,0,0,1,6,1,1,-41.8,4.961,0,3,0
9,1,3,0,0,0,1,6,1,2,-41.8,4.961,0,2,0
6,2,2,1,0,0,1,6,1,1,-41.8,4.961,0,2,0
2,3,4,0,0,2,1,6,1,1,-41.8,4.961,0,3,0
1,2,3,1,2,2,1,6,1,1,-41.8,4.961,0,2,0
5,2,2,1,0,2,1,6,1,1,-41.8,4.961,0,3,0
10,1,2,0,2,2,1,6,1,1,-41.8,4.961,0,3,0
1,1,2,0,0,0,1,6,1,1,-41.8,4.961,0,3,0
9,2,4,0,0,0,1,6,1,1,-41.8,4.961,0,2,0
4,2,3,0,0,2,1,6,1,1,-41.8,4.961,0,2,0
10,1,3,0,2,0,1,6,1,3,-41.8,4.961,0,2,0
7,1,3,0,2,2,1,6,1,2,-41.8,4.961,0,1,0
9,1,3,0,2,2,1,6,1,2,-41.8,4.961,0,1,0
7,2,3,0,2,0,1,6,1,2,-41.8,4.961,0,2,0
10,1,3,0,2,0,1,6,1,1,-41.8,4.961,0,2,0
4,2,4,0,2,0,1,6,1,1,-41.8,4.961,0,2,0
9,1,4,0,0,0,1,6,1,1,-41.8,4.961,0,1,0
0,2,3,0,2,0,1,6,1,6,-41.8,4.961,1,2,0
7,1,3,0,2,0,1,6,1,1,-41.8,4.961,0,1,0
0,1,4,0,0,2,1,6,1,1,-41.8,4.961,0,1,0
1,2,2,0,0,2,1,6,1,1,-41.8,4.961,0,1,0
3,2,2,0,0,2,1,6,1,1,-41.8,4.961,0,3,0
6,2,3,1,0,0,1,6,1,1,-41.8,4.961,0,2,0
9,2,4,0,0,0,1,6,1,1,-41.8,4.961,0,2,0
9,2,3,0,0,0,1,6,1,1,-41.8,4.961,0,2,0
9,1,4,0,2,0,1,6,1,1,-41.8,4.961,0,1,0
4,2,1,1,0,0,1,6,1,1,-41.8,4.961,0,3,0
9,2,2,1,2,0,1,6,1,2,-41.8,4.961,0,2,0
1,2,2,0,2,2,1,6,1,2,-41.8,4.961,0,1,0
9,2,4,0,2,0,1,6,1,2,-41.8,4.961,0,2,0
7,2,4,1,0,2,1,6,1,2,-41.8,4.961,0,1,0
9,2,3,0,0,0,1,6,1,1,-41.8,4.961,1,2,0
1,2,2,0,0,2,1,6,1,2,-41.8,4.961,0,3,0
10,2,3,0,2,0,1,6,1,1,-41.8,4.961,0,2,0
10,2,3,0,2,0,1,6,1,1,-41.8,4.961,0,3,0
0,2,4,0,0,0,1,6,1,1,-41.8,4.961,0,2,0
1,2,3,0,2,0,1,6,1,1,-41.8,4.961,0,2,0
0,1,3,0,0,0,1,6,1,2,-41.8,4.961,0,1,0
1,2,2,0,0,0,1,6,1,2,-41.8,4.961,0,1,0
9,2,2,0,0,0,1,6,1,1,-41.8,4.961,0,3,0
0,1,3,0,0,0,1,6,1,1,-41.8,4.961,0,2,0
0,1,3,0,2,2,1,6,1,1,-41.8,4.961,0,2,0
9,2,4,0,0,0,1,6,1,1,-41.8,4.961,0,2,0
0,2,4,1,0,0,1,6,1,3,-41.8,4.961,0,2,0
7,3,3,0,2,0,1,6,1,2,-41.8,4.961,0,2,0
1,2,3,0,0,0,1,6,1,2,-41.8,4.961,0,1,0
1,1,3,1,0,0,1,6,1,2,-41.8,4.961,0,2,0
0,1,3,0,0,0,1,6,1,2,-41.8,4.961,0,2,0
7,2,1,0,0,0,1,6,1,4,-41.8,4.961,0,1,0
0,1,4,0,2,0,1,6,1,1,-41.8,4.961,0,2,0
9,2,4,0,0,2,1,6,1,1,-41.8,4.961,0,3,0
1,1,3,1,0,0,1,6,1,1,-41.8,4.961,0,2,0
1,2,2,0,0,0,1,6,1,1,-41.8,4.961,0,2,0
4,2,3,0,2,0,1,6,1,1,-41.8,4.961,0,2,0
1,2,3,0,1,1,1,6,1,4,-41.8,4.961,0,3,0
9,2,3,0,0,0,1,6,1,4,-41.8,4.961,0,2,0
7,1,2,0,0,0,1,6,1,3,-41.8,4.961,0,3,0
1,1,3,0,2,0,1,6,1,3,-41.8,4.961,0,3,0
0,2,4,0,2,0,1,6,1,2,-41.8,4.961,0,2,0
4,2,2,0,2,0,1,6,1,2,-41.8,4.961,0,2,0
7,1,3,0,0,0,1,6,1,3,-41.8,4.961,0,2,0
1,2,3,0,2,0,1,6,1,2,-41.8,4.961,0,1,0
0,2,3,0,0,0,1,6,1,2,-41.8,4.961,0,1,0
6,2,3,0,0,0,1,6,1,6,-41.8,4.961,0,1,0
2,2,3,1,0,0,1,6,1,3,-41.8,4.961,0,3,0
11,2,2,0,2,0,1,6,1,1,-41.8,4.961,0,3,0
1,2,2,1,0,0,1,6,1,1,-41.8,4.961,0,2,0
0,2,3,0,0,0,1,6,1,1,-41.8,4.961,0,2,0
9,2,3,0,2,0,1,6,1,3,-41.8,4.961,0,2,0
1,2,3,0,2,0,1,6,1,4,-41.8,4.961,0,2,0
2,2,4,0,0,0,1,6,1,2,-41.8,4.961,0,3,0
9,2,4,0,0,0,1,6,1,2,-41.8,4.961,0,1,0
1,2,2,0,0,0,1,6,1,2,-41.8,4.961,0,2,0
1,2,2,1,0,0,1,6,1,2,-41.8,4.961,0,1,0
1,1,2,0,0,0,1,6,1,5,-41.8,4.961,0,1,0
4,2,4,0,0,0,1,6,1,2,-41.8,4.961,0,3,0
0,1,4,1,2,0,1,6,1,2,-41.8,4.961,0,2,0
1,2,3,0,0,2,1,6,1,2,-41.8,4.961,0,2,0
0,1,3,0,0,0,1,6,1,2,-41.8,4.961,0,1,0
2,1,3,0,2,0,1,6,1,2,-41.8,4.961,0,1,0
0,2,3,1,2,0,1,6,1,3,-41.8,4.961,0,3,0
0,2,3,1,2,0,1,6,1,6,-41.8,4.961,0,2,0
0,1,3,0,2,0,1,6,1,2,-41.8,4.961,0,1,0
1,2,2,1,2,0,1,6,1,3,-41.8,4.961,0,1,0
11,2,2,0,0,2,1,6,1,17,-41.8,4.961,0,3,0
1,1,3,1,0,0,1,6,1,2,-41.8,4.961,0,1,0
9,2,4,0,2,0,1,6,1,2,-41.8,4.961,1,2,0
7,3,2,0,0,0,1,6,1,2,-41.8,4.961,0,2,0
0,2,4,0,2,0,1,6,1,2,-41.8,4.961,0,2,0
2,1,4,0,2,0,1,6,1,3,-41.8,4.961,1,1,0
1,2,3,1,2,0,1,6,1,3,-41.8,4.961,0,2,0
3,2,4,0,2,0,1,6,1,4,-41.8,4.961,0,3,0
1,1,3,0,2,0,1,6,1,17,-41.8,4.961,0,1,0
1,2,3,0,0,0,1,6,1,2,-41.8,4.961,0,2,0
6,2,4,0,0,0,1,6,1,3,-41.8,4.961,0,2,0
1,0,2,1,0,0,1,6,1,4,-41.8,4.961,0,2,0
1,3,3,0,1,1,1,6,1,2,-41.8,4.961,0,1,0
4,1,3,0,2,0,1,6,1,2,-41.8,4.961,0,2,0
1,3,3,1,0,0,1,6,1,4,-41.8,4.961,0,2,0
1,2,2,0,0,0,1,6,1,2,-41.8,4.961,0,2,0
1,1,3,1,0,0,1,6,1,2,-41.8,4.961,0,1,0
0,1,4,1,2,0,1,6,1,3,-41.8,4.961,0,3,0
5,3,2,1,2,0,1,6,1,4,-41.8,4.961,0,3,0
1,1,3,0,0,0,1,6,1,5,-41.8,4.961,0,2,0
1,2,3,1,0,0,1,6,1,3,-41.8,4.961,0,2,0
0,2,3,1,2,0,1,6,1,2,-41.8,4.961,0,1,0
1,2,3,1,2,0,1,6,1,3,-41.8,4.961,0,2,0
0,1,4,0,2,0,1,6,1,2,-41.8,4.961,0,2,0
9,1,4,0,0,0,1,6,1,6,-41.8,4.961,0,1,0
0,2,3,0,0,0,1,6,1,3,-41.8,4.961,0,2,0
9,1,4,0,2,0,1,6,1,3,-41.8,4.961,0,1,0
1,2,3,0,2,0,1,6,1,2,-41.8,4.961,0,2,0
1,1,3,0,2,0,1,6,1,2,-41.8,4.961,0,1,0
0,2,4,1,2,0,1,6,1,3,-41.8,4.961,0,1,0
9,2,3,0,2,0,1,6,1,8,-41.8,4.961,1,2,0
1,2,2,1,2,0,1,6,1,5,-41.8,4.961,0,2,0
0,2,1,0,0,0,1,6,1,4,-41.8,4.961,0,2,0
6,2,2,1,2,0,1,6,1,3,-41.8,4.961,0,2,0
4,2,2,1,2,0,1,6,1,3,-41.8,4.961,0,2,0
2,2,3,1,2,0,1,6,1,2,-41.8,4.961,0,3,0
6,2,3,0,2,0,1,6,1,4,-41.8,4.961,0,2,0
1,2,2,1,2,0,1,6,1,2,-41.8,4.961,0,2,0
7,2,3,1,0,0,1,6,1,3,-41.8,4.961,1,1,0
3,2,4,0,0,0,1,6,1,5,-41.8,4.961,0,2,0
1,2,3,0,0,0,1,6,1,2,-41.8,4.961,0,3,0
1,3,3,0,2,2,1,6,1,2,-41.8,4.961,0,2,0
1,2,2,1,2,0,1,6,1,2,-41.8,4.961,0,3,0
1,2,2,0,0,0,1,6,1,2,-41.8,4.961,0,2,0
7,2,3,1,2,0,1,6,1,2,-41.8,4.961,0,1,0
7,1,3,0,2,0,1,6,1,2,-41.8,4.961,0,1,0
0,2,3,0,0,2,1,6,1,3,-41.8,4.961,0,2,0
4,2,4,0,0,0,1,6,1,13,-41.8,4.961,0,3,0
6,2,4,1,2,2,1,6,1,3,-41.8,4.961,0,2,0
1,2,3,1,2,0,1,6,1,2,-41.8,4.961,0,2,0
0,2,4,0,0,0,1,6,1,2,-41.8,4.961,0,2,0
1,2,3,1,2,2,1,6,1,3,-41.8,4.961,0,2,0
1,2,3,0,0,0,1,6,1,12,-41.8,4.961,0,2,0
7,2,2,0,2,2,1,6,1,6,-41.8,4.961,0,2,0
7,1,3,1,0,0,1,6,1,3,-41.8,4.961,0,3,0
1,2,2,0,2,0,1,6,1,2,-41.8,4.961,0,2,0
9,2,3,0,0,0,1,6,1,2,-41.8,4.961,0,3,0
1,2,3,0,0,2,1,6,1,2,-41.8,4.961,0,2,0
0,2,3,0,0,0,1,6,1,2,-41.8,4.961,0,2,0
7,2,2,1,0,2,1,6,1,5,-41.8,4.961,0,3,0
5,2,4,1,0,0,1,6,1,3,-41.8,4.961,0,3,0
9,2,2,1,0,0,1,6,1,2,-41.8,4.961,0,2,0
1,2,3,1,0,0,1,6,1,4,-41.8,4.961,0,2,0
6,2,4,1,0,0,1,6,1,10,-41.8,4.961,0,2,0
1,1,3,0,2,0,1,6,1,3,-41.8,4.961,0,2,0
3,1,4,0,0,0,1,6,1,3,-41.8,4.961,0,2,0
1,2,2,1,2,0,1,6,1,3,-41.8,4.961,0,3,0
1,3,3,0,0,0,1,6,1,4,-41.8,4.961,0,2,0
9,1,3,0,0,0,1,6,1,4,-41.8,4.961,0,2,0
1,2,2,1,0,0,1,6,1,5,-41.8,4.961,0,2,0
1,2,2,1,2,2,1,6,1,6,-41.8,4.961,0,3,0
3,2,2,0,2,0,1,6,1,4,-41.8,4.961,0,2,0
0,2,4,0,0,0,1,6,1,2,-41.8,4.961,0,2,0
1,2,3,0,2,0,1,6,1,10,-41.8,4.961,0,3,0
10,2,3,1,2,0,1,6,1,3,-41.8,4.961,0,2,0
1,2,3,0,2,0,1,6,1,4,-41.8,4.961,0,1,0
7,2,2,0,0,0,1,6,3,3,-41.8,4.959,0,2,0
0,2,3,0,2,0,1,6,3,7,-41.8,4.959,0,1,0
3,3,2,0,2,0,1,6,3,6,-41.8,4.959,0,3,0
1,2,2,0,2,0,1,6,3,8,-41.8,4.959,0,3,0
2,2,3,0,2,0,1,6,3,3,-41.8,4.959,0,3,0
1,2,3,0,2,0,1,6,3,12,-41.8,4.959,0,1,0
0,2,3,1,2,0,1,6,3,5,-41.8,4.959,0,1,0
9,2,3,0,2,0,1,6,3,7,-41.8,4.959,0,2,0
9,1,1,0,2,0,1,6,3,4,-41.8,4.959,0,2,0
7,3,4,0,0,0,1,6,3,2,-41.8,4.959,0,2,0
4,1,4,0,0,0,1,6,3,3,-41.8,4.959,0,2,0
0,3,3,1,0,0,1,6,3,5,-41.8,4.959,0,3,0
11,1,2,1,0,0,1,6,3,3,-41.8,4.959,1,2,0
9,1,4,0,0,0,1,6,3,4,-41.8,4.959,0,1,0
4,2,4,0,0,0,1,6,3,3,-41.8,4.959,0,2,0
1,2,2,1,0,0,1,6,3,3,-41.8,4.959,0,2,0
0,2,4,0,2,0,1,6,3,4,-41.8,4.959,1,1,0
7,3,3,0,0,0,1,6,3,5,-41.8,4.959,0,2,0
1,3,3,1,0,0,1,6,3,2,-41.8,4.959,0,2,0
0,1,4,0,2,0,1,6,3,2,-41.8,4.959,0,2,0
0,2,1,0,0,0,1,6,3,2,-41.8,4.959,0,1,0
1,2,2,1,2,0,1,6,3,3,-41.8,4.959,0,3,0
7,2,3,1,0,0,1,6,3,8,-41.8,4.959,0,2,0
1,2,3,0,2,0,1,6,3,2,-41.8,4.959,0,2,0
9,3,4,0,0,0,1,6,3,2,-41.8,4.959,0,2,0
7,2,3,1,2,0,1,6,3,14,-41.8,4.959,0,3,0
9,2,4,0,2,0,1,6,3,3,-41.8,4.959,0,2,0
11,1,2,0,2,0,1,6,3,2,-41.8,4.959,0,1,0
3,2,3,1,0,0,1,6,3,5,-41.8,4.959,0,1,0
0,2,4,0,2,0,1,6,3,10,-41.8,4.959,0,2,0
0,2,3,0,2,0,1,6,3,1,-41.8,4.959,0,2,0
4,2,4,0,0,0,1,6,3,8,-41.8,4.959,1,2,0
1,2,2,1,0,0,1,6,3,2,-41.8,4.959,0,3,0
0,2,4,0,0,0,1,6,3,3,-41.8,4.959,0,1,0
1,2,2,1,2,2,1,6,3,1,-41.8,4.959,0,2,0
1,2,2,0,2,0,1,6,3,1,-41.8,4.959,0,3,0
1,2,3,0,0,0,1,6,3,1,-41.8,4.959,0,3,0
7,3,2,1,2,0,1,6,3,4,-41.8,4.959,0,3,0
7,2,1,0,0,0,1,6,3,1,-41.8,4.959,0,2,0
0,1,1,0,0,0,1,6,3,1,-41.8,4.959,0,1,0
0,1,3,0,0,0,1,6,3,1,-41.8,4.959,0,2,0
7,2,3,1,2,0,1,6,3,9,-41.8,4.959,0,3,0
10,2,2,1,2,0,1,6,3,4,-41.8,4.959,0,3,0
1,2,2,0,2,0,1,6,3,1,-41.8,4.959,0,2,0
7,3,3,0,0,0,1,6,3,9,-41.8,4.959,0,2,0
0,2,3,0,0,0,1,6,3,1,-41.8,4.959,0,2,0
1,2,2,0,2,0,1,6,3,1,-41.8,4.959,0,2,0
10,2,4,0,2,0,1,6,3,4,-41.8,4.959,0,2,0
0,1,4,0,0,0,1,6,3,1,-41.8,4.959,0,1,0
1,2,2,1,2,0,1,6,3,2,-41.8,4.959,0,2,0
1,3,3,0,0,0,1,6,3,1,-41.8,4.959,0,2,0
4,2,4,0,2,0,1,6,3,1,-41.8,4.959,0,2,0
0,1,4,0,2,2,1,6,3,5,-41.8,4.959,0,2,0
1,3,3,1,0,0,1,6,3,2,-41.8,4.959,0,2,0
4,2,4,0,0,0,1,6,3,3,-41.8,4.959,0,2,0
1,3,3,0,2,0,1,6,3,1,-41.8,4.959,0,2,0
1,2,2,1,0,0,1,6,3,1,-41.8,4.959,0,2,0
2,2,3,0,0,0,1,6,3,1,-41.8,4.959,0,2,0
7,2,3,0,2,0,1,6,3,2,-41.8,4.959,0,2,0
1,2,3,0,0,0,1,6,3,5,-41.8,4.959,0,3,0
0,2,4,0,0,0,1,6,3,1,-41.8,4.959,1,2,0
6,1,4,0,0,0,1,6,3,1,-41.8,4.959,1,1,0
9,2,2,1,0,0,1,6,3,1,-41.8,4.959,0,3,0
0,2,4,0,0,0,1,6,3,1,-41.8,4.959,0,1,0
4,2,3,0,2,2,1,6,3,1,-41.8,4.959,0,2,0
0,2,4,0,0,0,1,6,3,1,-41.8,4.959,0,1,0
0,2,4,0,0,0,1,6,3,1,-41.8,4.959,0,1,0
1,2,2,0,0,0,1,6,3,4,-41.8,4.959,0,2,0
7,1,3,1,0,2,1,6,3,1,-41.8,4.959,0,2,0
6,2,4,0,0,2,1,6,3,1,-41.8,4.959,0,3,0
9,2,3,1,0,0,1,6,3,1,-41.8,4.959,0,1,0
1,2,3,1,0,2,1,6,3,1,-41.8,4.959,0,3,0
1,3,2,0,0,0,1,6,3,1,-41.8,4.959,1,3,0
1,2,3,0,2,0,1,6,3,1,-41.8,4.959,0,1,0
0,3,3,0,0,0,1,6,3,1,-41.8,4.959,0,3,0
0,3,2,0,2,0,1,6,3,1,-41.8,4.959,0,3,0
