age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,cons_conf_idx,euribor_3_month,deposit,age_bucket,previous_campaign
38,9,2,4,0,2,0,1,6,5,3,999,0,1,-41.8,4.959,0,2,0
46,0,2,3,0,2,0,1,6,5,3,999,0,1,-41.8,4.959,0,2,0
33,4,2,4,0,2,0,1,6,5,5,999,0,1,-41.8,4.959,0,2,0
45,1,2,3,1,0,0,1,6,5,6,999,0,1,-41.8,4.959,0,2,0
38,0,2,4,0,0,0,1,6,5,5,999,0,1,-41.8,4.959,0,2,0
55,9,2,4,0,2,2,1,6,5,2,999,0,1,-41.8,4.959,0,3,0
29,10,1,4,0,0,0,1,6,5,17,999,0,1,-41.8,4.959,0,1,0
34,1,2,3,0,0,0,1,6,5,10,999,0,1,-41.8,4.959,0,2,0
25,1,2,3,1,0,0,1,6,5,7,999,0,1,-41.8,4.959,0,1,0
40,0,2,4,0,0,0,1,6,5,5,999,0,1,-41.8,4.959,0,2,0
46,0,2,3,1,0,2,1,6,5,4,999,0,1,-41.8,4.959,0,2,0
27,1,2,4,0,0,0,1,6,5,19,999,0,1,-41.8,4.959,0,1,0
51,1,3,1,1,0,0,1,6,5,6,999,0,1,-41.8,4.959,0,3,0
42,0,3,4,0,0,0,1,6,5,4,999,0,1,-41.8,4.959,0,2,0
57,6,2,3,1,2,0,1,6,5,4,999,0,1,-41.8,4.959,0,3,0
37,0,1,4,0,0,0,1,6,5,11,999,0,1,-41.8,4.959,0,2,0
45,11,2,1,0,0,0,1,6,5,4,999,0,1,-41.8,4.959,0,2,0
28,1,2,1,1,0,0,1,6,5,3,999,0,1,-41.8,4.959,0,1,0
47,4,3,4,0,0,0,1,6,5,3,999,0,1,-41.8,4.959,0,2,0
58,9,1,4,0,2,2,1,6,5,4,999,0,1,-41.8,4.959,0,3,0
31,0,3,3,1,0,2,1,6,5,4,999,0,1,-41.8,4.959,0,1,0
52,7,0,4,0,2,0,1,6,5,2,999,0,1,-41.8,4.959,0,3,0
27,2,1,4,0,0,0,1,6,5,5,999,0,1,-41.8,4.959,0,1,0
32,0,2,4,0,0,0,1,6,5,9,999,0,1,-41.8,4.959,0,1,0
36,0,1,4,0,0,0,1,6,5,7,999,0,1,-41.8,4.959,0,2,0
35,0,2,4,0,0,0,1,6,5,4,999,0,1,-41.8,4.959,0,2,0
28,0,1,3,0,0,0,1,6,5,16,999,0,1,-41.8,4.959,0,1,0
49,4,2,3,1,0,0,1,6,5,4,999,0,1,-41.8,4.959,0,3,0
29,0,2,1,0,1,1,1,6,5,3,999,0,1,-41.8,4.959,0,1,0
47,0,2,4,0,2,0,1,6,5,4,999,0,1,-41.8,4.959,0,2,0
38,0,2,3,0,2,0,1,6,5,2,999,0,1,-41.8,4.959,0,2,0
58,9,2,4,1,0,0,1,6,5,2,999,0,1,-41.8,4.959,0,3,0
38,7,2,3,0,1,1,1,6,5,3,999,0,1,-41.8,4.959,0,2,0
46,0,2,3,0,0,2,1,6,5,3,999,0,1,-41.8,4.959,0,2,0
58,0,2,4,0,1,1,1,6,5,4,999,0,1,-41.8,4.959,0,3,0
27,1,2,2,1,2,0,1,6,5,8,999,0,1,-41.8,4.959,0,1,0
26,9,2,2,0,2,0,1,6,5,20,999,0,1,-41.8,4.959,0,1,0
29,0,2,4,0,2,0,1,6,5,16,999,0,1,-41.8,4.959,0,1,0
39,0,2,3,0,2,2,1,6,5,19,999,0,1,-41.8,4.959,0,2,0
33,10,2,3,0,0,0,1,6,5,6,999,0,1,-41.8,4.959,0,2,0
37,4,2,4,1,0,0,1,6,5,23,999,0,1,-41.8,4.959,0,2,0
38,3,2,3,0,0,0,1,6,5,4,999,0,1,-41.8,4.959,0,2,0
40,1,2,3,0,0,0,1,6,5,4,999,0,1,-41.8,4.959,0,2,0
55,1,2,2,1,1,1,1,6,5,4,999,0,1,-41.8,4.959,0,3,0
39,0,2,4,0,0,0,1,6,5,5,999,0,1,-41.8,4.959,0,2,0
40,0,1,4,1,0,2,1,6,5,4,999,0,1,-41.8,4.959,0,2,0
37,1,2,3,0,0,0,1,6,5,4,999,0,1,-41.8,4.959,0,2,0
39,1,1,2,1,0,0,1,6,5,3,999,0,1,-41.8,4.959,0,2,0
36,1,2,4,1,2,0,1,6,5,2,999,0,1,-41.8,4.959,0,2,0
35,8,1,4,1,0,0,1,6,5,3,999,0,1,-41.8,4.959,0,2,0
33,7,3,3,0,2,0,1,6,5,4,999,0,1,-41.8,4.959,0,2,0
33,1,2,3,0,0,0,1,6,5,13,999,0,1,-41.8,4.959,0,2,0
24,7,1,3,0,0,0,1,6,5,8,999,0,1,-41.8,4.959,0,1,0
32,0,1,4,1,0,0,1,6,5,15,999,0,1,-41.8,4.959,0,1,0
40,1,2,1,1,0,0,1,6,5,8,999,0,1,-41.8,4.959,0,2,0
51,1,2,3,1,0,0,1,6,5,4,999,0,1,-41.8,4.959,0,3,0
38,11,2,1,1,2,0,1,6,5,2,999,0,1,-41.8,4.959,0,2,0
53,9,2,1,0,0,0,1,6,5,2,999,0,1,-41.8,4.959,0,3,0
49,9,2,4,0,2,0,1,6,5,3,999,0,1,-41.8,4.959,0,3,0
42,4,2,3,0,0,0,1,6,5,5,999,0,1,-41.8,4.959,0,2,0
37,1,1,1,1,0,2,1,6,5,11,999,0,1,-41.8,4.959,0,2,0
47,1,3,2,0,2,2,1,6,5,18,999,0,1,-41.8,4.959,0,2,0
31,7,1,4,0,2,0,1,6,5,2,999,0,1,-41.8,4.959,0,1,0
46,1,1,3,0,0,0,1,6,5,2,999,0,1,-41.8,4.959,0,2,0
54,9,2,3,0,0,0,1,6,5,2,999,0,1,-41.8,4.959,0,3,0
39,10,3,3,1,0,0,1,6,5,9,999,0,1,-41.8,4.959,0,2,0
45,1,2,3,1,0,0,1,6,5,3,999,0,1,-41.8,4.959,1,2,0
32,7,2,3,0,0,0,1,6,5,4,999,0,1,-41.8,4.959,0,1,0
56,9,2,1,0,0,2,1,6,5,4,999,0,1,-41.8,4.959,1,3,0
29,7,1,3,1,0,0,1,6,1,2,999,0,1,-41.8,4.958,0,1,0
32,0,1,4,0,2,0,1,6,1,2,999,0,1,-41.8,4.958,0,1,0
40,0,1,4,0,0,0,1,6,1,2,999,0,1,-41.8,4.958,1,2,0
39,4,1,4,0,0,0,1,6,1,3,999,0,1,-41.8,4.958,1,2,0
25,1,2,3,0,2,0,1,6,1,5,999,0,1,-41.8,4.958,0,1,0
26,1,2,3,0,0,0,1,6,1,3,999,0,1,-41.8,4.958,0,1,0
46,4,2,3,0,0,0,1,6,1,4,999,0,1,-41.8,4.958,0,2,0
26,1,2,3,0,2,0,1,6,1,2,999,0,1,-41.8,4.958,0,1,0
54,1,2,4,0,0,0,1,6,1,2,999,0,1,-41.8,4.958,0,3,0
47,1,2,2,0,2,0,1,6,1,4,999,0,1,-41.8,4.958,0,2,0
40,4,3,4,1,1,1,1,6,1,2,999,0,1,-41.8,4.958,0,2,0
41,6,1,4,0,2,2,1,6,1,3,999,0,1,-41.8,4.958,0,2,0
36,9,2,3,0,0,0,1,6,1,4,999,0,1,-41.8,4.958,0,2,0
30,1,1,3,0,2,0,1,6,1,2,999,0,1,-41.8,4.958,1,1,0
58,4,2,4,1,0,0,1,6,1,2,999,0,1,-41.8,4.958,0,3,0
47,0,2,4,0,0,0,1,6,1,3,999,0,1,-41.8,4.958,0,2,0
52,4,2,2,0,0,0,1,6,2,5,999,0,1,-41.8,4.958,0,3,0
34,1,1,3,0,2,0,1,6,2,5,999,0,1,-41.8,4.958,0,2,0
30,7,2,3,0,2,0,1,6,2,5,999,0,1,-41.8,4.958,0,1,0
26,0,1,3,0,0,0,1,6,2,3,999,0,1,-41.8,4.958,0,1,0
58,7,2,3,0,2,0,1,6,2,3,999,0,1,-41.8,4.958,0,3,0
43,6,3,4,1,2,0,1,6,2,4,999,0,1,-41.8,4.958,0,2,0
31,1,2,2,0,0,0,1,6,2,6,999,0,1,-41.8,4.958,0,1,0
46,1,2,2,0,0,0,1,6,2,3,999,0,1,-41.8,4.958,0,2,0
39,0,1,3,0,0,0,1,6,2,3,999,0,1,-41.8,4.958,0,2,0
42,6,2,4,0,2,0,1,6,2,4,999,0,1,-41.8,4.958,0,2,0
37,7,2,3,1,2,0,1,6,2,3,999,0,1,-41.8,4.958,0,2,0
51,0,3,1,0,2,0,1,6,2,2,999,0,1,-41.8,4.958,1,3,0
37,7,2,3,0,2,2,1,6,2,3,999,0,1,-41.8,4.958,0,2,0
35,0,3,4,0,0,0,1,6,2,8,999,0,1,-41.8,4.958,0,2,0
55,1,2,3,1,2,0,1,6,2,6,999,0,1,-41.8,4.958,0,3,0
43,1,2,3,0,0,0,1,6,3,4,999,0,1,-41.8,4.958,0,2,0
29,2,1,4,0,0,0,1,6,3,1,999,0,1,-41.8,4.958,0,1,0
58,1,2,3,0,0,0,1,6,3,5,999,0,1,-41.8,4.958,0,3,0
34,1,2,3,1,0,0,1,6,3,1,999,0,1,-41.8,4.958,0,2,0
44,1,2,1,0,2,0,1,6,3,1,999,0,1,-41.8,4.958,0,2,0
42,6,2,4,1,2,0,1,6,3,1,999,0,1,-41.8,4.958,0,2,0
44,1,2,4,1,2,0,1,6,3,1,999,0,1,-41.8,4.958,0,2,0
32,1,1,3,0,2,0,1,6,3,1,999,0,1,-41.8,4.958,0,1,0
52,9,2,3,0,0,2,1,6,3,1,999,0,1,-41.8,4.958,0,3,0
36,1,2,3,0,2,0,1,6,3,1,999,0,1,-41.8,4.958,0,2,0
38,1,2,3,0,0,0,1,6,3,1,999,0,1,-41.8,4.958,0,2,0
39,9,2,3,1,2,0,1,6,3,1,999,0,1,-41.8,4.958,0,2,0
33,11,2,1,1,2,0,1,6,3,1,999,0,1,-41.8,4.958,0,2,0
39,7,2,2,1,2,0,1,6,3,1,999,0,1,-41.8,4.958,0,2,0
36,0,2,4,0,2,0,1,6,3,1,999,0,1,-41.8,4.958,0,2,0
44,7,2,3,0,2,0,1,6,3,2,999,0,1,-41.8,4.958,0,2,0
30,7,2,1,1,0,0,1,6,3,2,999,0,1,-41.8,4.958,0,1,0
29,1,3,2,1,0,0,1,6,3,1,999,0,1,-41.8,4.958,0,1,0
34,9,2,4,0,0,0,1,6,3,2,999,0,1,-41.8,4.958,0,2,0
41,0,1,2,0,0,0,1,6,3,1,999,0,1,-41.8,4.958,0,2,0
51,2,2,4,0,0,0,1,6,3,1,999,0,1,-41.8,4.958,0,3,0
28,0,2,3,0,0,0,1,6,3,1,999,0,1,-41.8,4.958,0,1,0
31,3,2,2,0,0,0,1,6,3,2,999,0,1,-41.8,4.958,0,1,0
46,7,3,4,1,2,0,1,6,3,2,999,0,1,-41.8,4.958,0,2,0
29,0,2,4,0,2,2,1,6,3,3,999,0,1,-41.8,4.958,0,1,0
33,7,1,3,0,0,0,1,6,3,2,999,0,1,-41.8,4.958,0,2,0
42,4,2,4,0,0,0,1,6,3,8,999,0,1,-41.8,4.958,0,2,0
36,1,2,1,1,0,0,1,6,3,3,999,0,1,-41.8,4.958,0,2,0
44,1,2,3,1,2,0,1,6,3,5,999,0,1,-41.8,4.958,0,2,0
39,1,2,2,0,0,0,1,6,3,4,999,0,1,-41.8,4.958,0,2,0
44,0,2,4,1,2,2,1,6,4,4,999,0,1,-41.8,4.955,0,2,0
45,0,2,3,0,2,0,1,6,4,2,999,0,1,-41.8,4.955,0,2,0
28,7,1,3,0,0,0,1,6,4,2,999,0,1,-41.8,4.955,0,1,0
59,5,2,3,0,0,2,1,6,4,2,999,0,1,-41.8,4.955,0,3,0
42,7,1,1,0,2,0,1,6,4,2,999,0,1,-41.8,4.955,0,2,0
58,7,2,2,0,0,0,1,6,4,2,999,0,1,-41.8,4.955,0,3,0
51,7,2,4,1,0,0,1,6,4,1,999,0,1,-41.8,4.955,0,3,0
31,1,2,2,1,2,2,1,6,4,3,999,0,1,-41.8,4.955,1,1,0
49,10,2,3,0,2,2,1,6,4,1,999,0,1,-41.8,4.955,0,3,0
48,1,2,3,0,2,2,1,6,4,3,999,0,1,-41.8,4.955,1,3,0
52,9,2,3,0,2,2,1,6,4,3,999,0,1,-41.8,4.955,0,3,0
29,1,1,2,0,2,0,1,6,4,3,999,0,1,-41.8,4.955,0,1,0
60,6,2,4,0,2,0,1,6,4,2,999,0,1,-41.8,4.955,0,3,0
28,0,1,4,0,0,2,1,6,4,1,999,0,1,-41.8,4.955,0,1,0
30,0,2,3,0,1,1,1,6,4,1,999,0,1,-41.8,4.955,0,1,0
30,0,1,4,0,0,0,1,6,4,4,999,0,1,-41.8,4.955,0,1,0
36,1,2,3,0,0,0,1,6,4,1,999,0,1,-41.8,4.955,0,2,0
56,0,3,3,0,2,0,1,6,4,1,999,0,1,-41.8,4.955,0,3,0
29,1,2,3,0,0,2,1,6,4,1,999,0,1,-41.8,4.955,0,1,0
45,9,1,4,1,2,2,1,6,4,1,999,0,1,-41.8,4.955,0,2,0
51,4,2,4,1,0,2,1,6,4,1,999,0,1,-41.8,4.955,0,3,0
35,6,2,4,1,2,0,1,6,4,1,999,0,1,-41.8,4.955,0,2,0
30,7,3,3,1,2,0,1,6,4,2,999,0,1,-41.8,4.955,0,1,0
39,1,2,2,0,2,0,1,6,4,1,999,0,1,-41.8,4.955,0,2,0
25,9,1,4,0,0,2,1,6,4,2,999,0,1,-41.8,4.955,0,1,0
36,1,1,2,0,2,0,1,6,4,2,999,0,1,-41.8,4.955,0,2,0
38,1,1,3,1,0,0,1,6,4,1,999,0,1,-41.8,4.955,0,2,0
29,0,2,4,0,0,0,1,6,4,7,999,0,1,-41.8,4.955,0,1,0
36,1,1,3,0,2,2,1,6,4,3,999,0,1,-41.8,4.955,1,2,0
37,0,1,4,1,2,0,1,6,4,3,999,0,1,-41.8,4.955,0,2,0
42,0,3,3,1,0,0,1,6,4,3,999,0,1,-41.8,4.955,0,2,0
58,5,1,4,0,2,0,1,6,4,3,999,0,1,-41.8,4.955,0,3,0
49,7,3,3,0,0,0,1,6,4,2,999,0,1,-41.8,4.955,0,3,0
55,9,0,1,1,0,0,1,6,4,3,999,0,1,-41.8,4.955,0,3,0
58,5,2,3,0,2,0,1,6,4,2,999,0,1,-41.8,4.955,1,3,0
34,0,1,4,0,0,0,1,6,4,2,999,0,1,-41.8,4.955,0,2,0
29,1,3,2,1,0,0,1,6,4,2,999,0,1,-41.8,4.955,0,1,0
46,11,2,2,1,2,0,1,6,4,3,999,0,1,-41.8,4.955,0,2,0
38,1,2,3,1,0,0,1,6,4,5,999,0,1,-41.8,4.955,0,2,0
27,9,1,1,0,2,0,1,6,4,8,999,0,1,-41.8,4.955,0,1,0
39,6,3,4,0,2,0,1,6,4,4,999,0,1,-41.8,4.955,0,2,0
60,5,3,2,1,2,0,1,6,4,2,999,0,1,-41.8,4.955,0,3,0
42,1,2,3,1,0,0,1,6,4,5,999,0,1,-41.8,4.955,0,2,0
35,1,2,3,1,2,2,1,6,4,6,999,0,1,-41.8,4.955,0,2,0
31,7,1,3,0,0,0,1,6,5,6,999,0,1,-41.8,4.947,1,1,0
34,1,2,2,0,0,0,1,6,5,3,999,0,1,-41.8,4.947,0,2,0
38,1,1,3,1,2,0,1,6,5,2,999,0,1,-41.8,4.947,1,2,0
39,7,2,3,1,0,0,1,6,5,2,999,0,1,-41.8,4.947,0,2,0
33,7,2,3,0,0,0,1,6,5,4,999,0,1,-41.8,4.947,0,2,0
34,0,2,4,0,0,0,1,6,5,2,999,0,1,-41.8,4.947,0,2,0
32,4,2,4,0,0,0,1,6,5,4,999,0,1,-41.8,4.947,0,1,0
29,0,1,3,0,0,0,1,6,5,4,999,0,1,-41.8,4.947,0,1,0
44,1,2,2,0,2,0,1,6,5,2,999,0,1,-41.8,4.947,0,2,0
50,0,2,3,0,0,0,1,6,5,3,999,0,1,-41.8,4.947,0,3,0
59,3,2,2,0,0,0,1,6,5,3,999,0,1,-41.8,4.947,0,3,0
26,0,2,3,0,0,0,1,6,5,6,999,0,1,-41.8,4.947,0,1,0
29,7,2,3,0,2,2,1,6,5,4,999,0,1,-41.8,4.947,0,1,0
34,0,2,3,0,2,0,1,6,5,1,999,0,1,-41.8,4.947,0,2,0
39,6,2,2,1,0,2,1,6,5,1,999,0,1,-41.8,4.947,0,2,0
24,9,1,3,0,0,0,1,6,5,3,999,0,1,-41.8,4.947,0,1,0
34,1,2,3,0,0,0,1,6,5,2,999,0,1,-41.8,4.947,0,2,0
37,0,2,3,0,0,0,1,6,5,1,999,0,1,-41.8,4.947,0,2,0
27,6,1,4,0,0,0,1,6,5,1,999,0,1,-41.8,4.947,1,1,0
30,9,2,3,0,0,0,1,6,5,6,999,0,1,-41.8,4.947,0,1,0
58,7,2,3,0,0,0,1,6,5,1,999,0,1,-41.8,4.947,0,3,0
58,7,2,3,0,2,0,1,6,5,1,999,0,1,-41.8,4.947,0,3,0
40,7,2,3,0,0,0,1,6,5,4,999,0,1,-41.8,4.947,0,2,0
37,1,2,2,1,0,0,1,6,5,2,999,0,1,-41.8,4.947,0,2,0
40,4,2,3,0,2,2,1,6,5,1,999,0,1,-41.8,4.947,0,2,0
33,9,1,4,0,0,0,1,6,5,2,999,0,1,-41.8,4.947,0,2,0
32,7,1,3,0,0,0,1,6,5,1,999,0,1,-41.8,4.947,0,1,0
34,0,1,3,0,2,0,1,6,5,5,999,0,1,-41.8,4.947,0,2,0
27,0,1,4,0,2,2,1,6,5,1,999,0,1,-41.8,4.947,0,1,0
27,0,1,4,0,2,2,1,6,5,1,999,0,1,-41.8,4.947,0,1,0
27,6,1,4,0,2,0,1,6,5,2,999,0,1,-41.8,4.947,0,1,0
36,1,1,2,0,2,0,1,6,5,8,999,0,1,-41.8,4.947,0,2,0
42,0,1,3,0,0,0,1,6,5,2,999,0,1,-41.8,4.947,0,2,0
51,7,2,3,0,1,1,1,6,5,5,999,0,1,-41.8,4.947,0,3,0
28,1,2,3,0,0,0,1,6,5,1,999,0,1,-41.8,4.947,0,1,0
58,9,2,2,1,2,2,1,6,5,1,999,0,1,-41.8,4.947,0,3,0
29,1,2,1,1,0,0,1,6,5,2,999,0,1,-41.8,4.947,0,1,0
35,9,1,4,0,0,0,1,6,5,1,999,0,1,-41.8,4.947,0,2,0
29,1,1,3,0,2,0,1,6,5,1,999,0,1,-41.8,4.947,0,1,0
41,1,2,4,1,0,2,1,6,5,1,999,0,1,-41.8,4.947,0,2,0
59,9,3,2,0,2,0,1,6,5,2,999,0,1,-41.8,4.947,0,3,0
35,0,2,3,0,2,0,1,6,5,4,999,0,1,-41.8,4.947,0,2,0
42,1,2,3,0,2,2,1,6,5,1,999,0,1,-41.8,4.947,0,2,0
58,1,2,2,1,0,0,1,6,5,1,999,0,1,-41.8,4.947,0,3,0
30,2,2,3,0,0,0,1,6,5,2,999,0,1,-41.8,4.947,0,1,0
42,1,2,2,1,2,0,1,6,5,2,999,0,1,-41.8,4.947,0,2,0
40,1,2,3,1,2,0,1,6,5,5,999,0,1,-41.8,4.947,0,2,0
54,0,2,4,0,2,0,1,6,5,2,999,0,1,-41.8,4.947,0,3,0
47,1,2,3,0,2,0,1,6,5,3,999,0,1,-41.8,4.947,0,2,0
30,1,1,2,1,2,0,1,6,5,2,999,0,1,-41.8,4.947,0,1,0
35,1,2,2,0,0,0,1,6,5,3,999,0,1,-41.8,4.947,0,2,0
49,3,3,2,0,0,0,1,6,5,4,999,0,1,-41.8,4.947,0,3,0
49,3,2,2,0,0,2,1,6,5,2,999,0,1,-41.8,4.947,0,3,0
45,9,1,4,1,2,0,1,6,5,3,999,0,1,-41.8,4.947,0,2,0
36,0,2,3,0,2,2,1,6,5,4,999,0,1,-41.8,4.947,0,2,0
29,7,3,3,0,2,0,1,6,5,2,999,0,1,-41.8,4.947,0,1,0
30,2,3,4,0,0,0,1,6,5,5,999,0,1,-41.8,4.947,0,1,0
44,1,1,2,0,0,0,1,6,5,3,999,0,1,-41.8,4.947,0,2,0
28,9,1,4,0,0,0,1,6,1,2,999,0,1,-41.8,4.947,0,1,0
40,1,2,2,0,2,2,1,6,1,3,999,0,1,-41.8,4.947,0,2,0
39,9,1,4,0,2,0,1,6,1,4,999,0,1,-41.8,4.947,0,2,0
49,1,2,2,0,2,0,1,6,1,3,999,0,1,-41.8,4.947,0,3,0
31,1,2,3,0,2,0,1,6,1,2,999,0,1,-41.8,4.947,0,1,0
37,1,2,3,0,0,0,1,6,1,2,999,0,1,-41.8,4.947,0,2,0
52,6,2,4,0,0,0,1,6,1,2,999,0,1,-41.8,4.947,0,3,0
23,7,1,3,0,0,0,1,6,1,5,999,0,1,-41.8,4.947,0,1,0
40,2,3,4,0,0,0,1,6,1,3,999,0,1,-41.8,4.947,0,2,0
40,1,2,2,1,0,0,1,6,1,3,999,0,1,-41.8,4.947,0,2,0
28,0,1,4,0,0,0,1,6,1,3,999,0,1,-41.8,4.947,0,1,0
55,1,2,2,1,1,1,1,6,1,3,999,0,1,-41.8,4.947,0,3,0
35,0,2,4,0,0,0,1,6,1,3,999,0,1,-41.8,4.947,0,2,0
38,0,2,3,0,0,0,1,6,1,2,999,0,1,-41.8,4.947,0,2,0
42,0,2,4,0,0,0,1,6,1,2,999,0,1,-41.8,4.947,0,2,0
44,1,2,2,1,2,2,1,6,1,4,999,0,1,-41.8,4.947,0,2,0
33,6,2,4,0,2,0,1,6,1,4,999,0,1,-41.8,4.947,0,2,0
28,4,2,4,0,0,0,1,6,1,4,999,0,1,-41.8,4.947,0,1,0
41,1,2,2,1,0,0,1,6,1,1,999,0,1,-41.8,4.947,0,2,0
23,0,2,4,0,0,2,1,6,1,3,999,0,1,-41.8,4.947,0,1,0
58,5,2,2,1,2,0,1,6,1,1,999,0,1,-41.8,4.947,0,3,0
39,10,2,2,0,0,0,1,6,1,1,999,0,1,-41.8,4.947,0,2,0
32,6,3,4,0,2,0,1,6,1,1,999,0,1,-41.8,4.947,0,1,0
41,1,1,1,1,0,0,1,6,1,3,999,0,1,-41.8,4.947,0,2,0
39,0,1,3,0,2,2,1,6,1,1,999,0,1,-41.8,4.947,0,2,0
39,0,1,3,0,0,0,1,6,1,1,999,0,1,-41.8,4.947,0,2,0
39,0,1,3,0,0,2,1,6,1,1,999,0,1,-41.8,4.947,0,2,0
27,9,1,4,0,2,0,1,6,1,2,999,0,1,-41.8,4.947,0,1,0
28,6,1,4,0,2,0,1,6,1,2,999,0,1,-41.8,4.947,0,1,0
54,9,3,3,0,2,0,1,6,1,2,999,0,1,-41.8,4.947,0,3,0
29,0,1,3,0,1,1,1,6,1,3,999,0,1,-41.8,4.947,0,1,0
29,1,2,2,0,0,0,1,6,1,3,999,0,1,-41.8,4.947,0,1,0
37,6,1,4,1,0,2,1,6,1,4,999,0,1,-41.8,4.947,0,2,0
38,9,1,4,0,2,0,1,6,1,2,999,0,1,-41.8,4.947,0,2,0
44,9,2,4,0,0,0,1,6,1,4,999,0,1,-41.8,4.947,0,2,0
53,9,2,3,0,0,0,1,6,1,6,999,0,1,-41.8,4.947,1,3,0
39,1,2,2,1,2,0,1,6,1,4,999,0,1,-41.8,4.947,0,2,0
31,3,2,2,0,0,0,1,6,1,3,999,0,1,-41.8,4.947,0,1,0
41,1,2,2,0,2,2,1,6,1,2,999,0,1,-41.8,4.947,0,2,0
41,2,2,4,0,2,2,1,7,2,4,999,0,1,-42.7,4.955,0,2,0
49,1,2,3,1,2,0,1,7,2,2,999,0,1,-42.7,4.955,0,3,0
25,7,2,3,0,2,0,1,7,2,9,999,0,1,-42.7,4.955,1,1,0
41,1,2,2,0,2,0,1,7,2,3,999,0,1,-42.7,4.955,0,2,0
53,4,2,4,0,0,2,1,7,2,3,999,0,1,-42.7,4.955,0,3,0
41,1,2,2,1,2,0,1,7,2,3,999,0,1,-42.7,4.955,0,2,0
56,5,2,2,0,2,0,1,7,2,1,999,0,1,-42.7,4.955,0,3,0
41,7,1,3,0,2,0,1,7,2,1,999,0,1,-42.7,4.955,0,2,0
35,1,2,1,0,2,0,1,7,2,1,999,0,1,-42.7,4.955,0,2,0
28,0,2,3,0,2,0,1,7,2,1,999,0,1,-42.7,4.955,0,1,0
28,0,2,3,0,0,0,1,7,2,1,999,0,1,-42.7,4.955,0,1,0
33,1,2,2,0,2,0,1,7,2,1,999,0,1,-42.7,4.955,0,2,0
29,6,2,4,0,0,0,1,7,2,3,999,0,1,-42.7,4.955,0,1,0
54,1,2,2,1,2,0,1,7,2,1,999,0,1,-42.7,4.955,0,3,0
31,1,2,2,1,0,0,1,7,2,1,999,0,1,-42.7,4.955,0,1,0
40,1,2,3,0,2,0,1,7,2,2,999,0,1,-42.7,4.955,0,2,0
34,9,1,4,0,2,0,1,7,2,1,999,0,1,-42.7,4.955,0,2,0
37,9,2,4,0,2,0,1,7,2,6,999,0,1,-42.7,4.955,0,2,0
28,1,1,2,0,0,0,1,7,2,1,999,0,1,-42.7,4.955,0,1,0
45,1,2,3,0,2,0,1,7,2,1,999,0,1,-42.7,4.955,0,2,0
28,1,2,2,0,0,0,1,7,2,1,999,0,1,-42.7,4.955,0,1,0
36,1,2,3,0,0,0,1,7,2,7,999,0,1,-42.7,4.955,0,2,0
26,10,1,3,0,0,0,1,7,2,1,999,0,1,-42.7,4.955,0,1,0
38,1,2,2,0,0,0,1,7,2,1,999,0,1,-42.7,4.955,0,2,0
38,1,2,2,0,0,0,1,7,2,1,999,0,1,-42.7,4.955,0,2,0
44,0,3,1,0,0,0,1,7,2,2,999,0,1,-42.7,4.955,0,2,0
27,10,2,3,1,0,0,1,7,2,1,999,0,1,-42.7,4.955,0,1,0
56,7,3,3,0,0,2,1,7,2,1,999,0,1,-42.7,4.955,0,3,0
52,9,2,4,1,0,0,1,7,2,2,999,0,1,-42.7,4.955,0,3,0
42,10,2,3,1,2,0,1,7,2,1,999,0,1,-42.7,4.955,0,2,0
49,1,2,2,1,0,0,1,7,2,1,999,0,1,-42.7,4.955,0,3,0
36,9,2,3,0,0,0,1,7,2,1,999,0,1,-42.7,4.955,0,2,0
58,4,2,4,0,0,0,1,7,2,1,999,0,1,-42.7,4.955,0,3,0
41,3,2,3,0,0,2,1,7,2,1,999,0,1,-42.7,4.955,0,2,0
43,9,1,4,0,2,2,1,7,2,1,999,0,1,-42.7,4.955,0,2,0
37,0,2,3,0,0,0,1,7,2,1,999,0,1,-42.7,4.955,0,2,0
38,1,2,3,0,1,1,1,7,2,2,999,0,1,-42.7,4.955,0,2,0
55,1,2,2,0,2,0,1,7,2,1,999,0,1,-42.7,4.955,0,3,0
55,1,2,2,0,2,0,1,7,2,1,999,0,1,-42.7,4.955,0,3,0
33,7,2,3,1,2,0,1,7,2,1,999,0,1,-42.7,4.955,0,2,0
53,1,2,3,1,0,0,1,7,2,1,999,0,1,-42.7,4.955,0,3,0
42,0,2,2,0,0,0,1,7,2,1,999,0,1,-42.7,4.955,0,2,0
37,7,3,3,0,0,0,1,7,2,3,999,0,1,-42.7,4.955,0,2,0
41,1,2,1,0,0,0,1,7,2,1,999,0,1,-42.7,4.955,0,2,0
35,1,2,2,0,0,0,1,7,2,4,999,0,1,-42.7,4.955,0,2,0
47,5,2,2,0,0,0,1,7,2,1,999,0,1,-42.7,4.955,0,2,0
32,0,2,4,0,0,0,1,7,2,1,999,0,1,-42.7,4.955,0,1,0
47,1,3,3,0,0,0,1,7,2,1,999,0,1,-42.7,4.955,0,2,0
57,5,3,4,0,0,0,1,7,2,2,999,0,1,-42.7,4.955,0,3,0
57,6,2,4,0,2,2,1,7,2,1,999,0,1,-42.7,4.955,0,3,0
54,5,2,3,0,2,2,1,7,2,2,999,0,1,-42.7,4.955,0,3,0
41,7,1,4,0,2,0,1,7,2,1,999,0,1,-42.7,4.955,0,2,0
